"3","3","1144","5332.59","5332.59","5332.59","0.00"
"4","3","1211","40403.75","14362.09","40.67","14321.42"
"5","4","1225","4907.59","4907.59","2625.00","2282.59"
"6","5","1254","36270.00","36270.00","36270.00","0.00"
"7","6","1211","40403.75","14321.42","3324.00","10997.42"
"8","7","1183","18430.13","18430.13","18430.13","0.00"
"9","8","1244","2150.00","2150.00","2150.00","0.00"
"10","8","1251","1257.00","1257.00","1257.00","0.00"
"11","8","1252","5310.20","5310.20","5310.20","0.00"
"12","8","1283","9540.00","9540.00","0.00","9540.00"
"13","9","1207","4319.00","4319.00","4319.00","0.00"
"14","9","1216","554.00","554.00","554.00","0.00"
"15","10","1157","1873.00","1873.00","1873.00","0.00"
"16","11","1124","672.00","672.00","672.00","0.00"
"17","12","1173","3363.95","3363.95","3363.95","0.00"
"18","13","1062","3630.00","3630.00","3630.00","0.00"
"19","13","1088","1011.40","1011.40","1011.40","0.00"
"20","13","1089","2941.21","2941.21","2941.21","0.00"
"21","13","1099","440.00","440.00","440.00","0.00"
"22","13","1107","1133.40","1133.40","1133.40","0.00"
"23","13","1153","882.85","882.85","882.85","0.00"
"24","13","1156","657.00","657.00","657.00","0.00"
"25","13","1164","1104.15","1104.15","1104.15","0.00"
"26","13","1172","750.00","750.00","750.00","0.00"
"27","13","1195","2850.00","2850.00","0.00","2850.00"
"28","14","1211","40403.75","10997.42","10997.42","0.00"
"29","14","1227","14059.98","14059.98","877.58","13182.40"
"30","15","1227","14059.98","13182.40","13182.40","0.00"
"31","15","1238","3339.44","3339.44","3339.44","0.00"
"32","15","1264","2549.68","2549.68","2549.68","0.00"
"33","15","1266","13655.29","13655.29","5928.48","7726.81"
"34","16","1266","13655.29","7726.81","6655.50","1071.31"
"35","17","1255","13736.92","13736.92","13736.92","0.00"
"36","18","1266","13655.29","1071.31","1071.31","0.00"
"37","18","1279","1017.56","1017.56","1017.56","0.00"
"38","18","1290","10991.54","10991.54","10991.54","0.00"
"39","18","1296","16686.76","16686.76","16686.76","0.00"
"40","18","1300","54291.95","54291.95","30232.83","24059.12"
"56","21","1300","54291.95","24059.12","24059.12","0.00"
"57","21","1308","490.54","490.54","490.54","0.00"
"58","21","1311","13147.32","13147.32","450.34","12696.98"
"59","22","1311","13147.32","12696.98","12696.98","0.00"
"60","22","1316","12590.18","12590.18","3303.02","9287.16"
"61","23","1316","12590.18","9287.16","9287.16","0.00"
"62","23","1323","13813.20","13813.20","13813.20","0.00"
"63","23","1331","597.80","597.80","597.80","0.00"
"64","23","1341","4891.10","4891.10","4891.10","0.00"
"65","23","1344","2982.43","2982.43","2982.43","0.00"
"66","24","1091","10237.22","7651.30","7651.30","0.00"
"67","24","1129","9062.69","9062.69","9062.69","0.00"
"68","24","1147","683.83","542.73","542.73","0.00"
"69","24","1217","753.53","468.53","468.53","0.00"
"70","24","1229","315.02","238.62","238.62","0.00"
"71","24","1246","6114.90","5440.20","5440.20","0.00"
"72","24","1257","2568.92","1974.92","1974.92","0.00"
"73","24","1295","2387.90","2124.30","2124.30","0.00"
"74","24","1310","4406.86","2741.05","2741.05","0.00"
"75","24","1326","2374.65","1983.90","1983.90","0.00"
"76","24","1343","798.53","568.68","568.68","0.00"
"77","25","1206","7350.00","7350.00","7350.00","0.00"
"78","25","1222","8794.20","8794.20","8794.20","0.00"
"79","26","1225","4907.59","2282.59","2282.59","0.00"
"80","27","1231","1591.00","1591.00","1591.00","0.00"
"81","28","1235","3035.00","3035.00","3035.00","0.00"
"82","28","1262","2464.00","2464.00","2464.00","0.00"
"83","29","1242","3965.80","3965.80","3965.80","0.00"
"84","30","1283","9540.00","9540.00","9540.00","0.00"
"85","30","1284","6097.00","6097.00","6097.00","0.00"
"86","31","1263","779.16","779.16","779.16","0.00"
"87","31","1268","11588.50","11588.50","11588.50","0.00"
"88","31","1273","578.85","578.85","578.85","0.00"
"89","31","1274","12870.00","12870.00","12870.00","0.00"
"90","31","1275","1771.13","1771.13","1771.13","0.00"
"91","31","1285","17401.51","17401.51","2685.06","14716.45"
"92","32","1344","5505.88","2523.45","2523.45","0.00"
"93","32","1350","16043.62","16043.62","7476.55","8567.07"
"94","33","1253","3000.00","3000.00","3000.00","0.00"
"95","34","1285","17401.51","14716.45","14716.45","0.00"
"96","34","1287","2685.06","2685.06","2685.06","0.00"
"97","34","1291","4359.96","4359.96","4359.96","0.00"
"98","34","1301","3140.00","3140.00","3140.00","0.00"
"99","34","1312","23877.96","23877.96","635.99","23241.97"
"100","35","1259","611.00","611.00","611.00","0.00"
"101","35","1260","416.30","416.30","416.30","0.00"
"102","35","1270","250.00","250.00","250.00","0.00"
"103","36","1195","2850.00","2850.00","2850.00","0.00"
"104","36","1267","5136.22","5136.22","5136.22","0.00"
"105","37","1350","16043.62","8567.07","8567.07","0.00"
"106","37","1365","30643.20","30643.20","6432.93","24210.27"
"107","38","1365","30643.20","24210.27","4710.86","19499.41"
"108","39","1365","30643.20","19499.41","3040.00","16459.41"
"109","40","1312","23877.96","23241.97","23241.97","0.00"
"110","40","1313","957.10","957.10","957.10","0.00"
"111","40","1314","1846.05","1846.05","1846.05","0.00"
"112","40","1322","5826.88","5826.88","5826.88","0.00"
"113","40","1335","1842.34","1842.34","1842.34","0.00"
"114","40","1337","2943.05","2943.05","809.85","2133.20"
"115","41","1302","3958.45","3958.45","3958.45","0.00"
"116","42","1293","2580.47","2580.47","2580.47","0.00"
"117","43","1289","3120.02","3120.02","3120.02","0.00"
"118","43","1305","1701.90","1701.90","1701.90","0.00"
"119","44","1298","3216.02","3216.02","3216.02","0.00"
"120","45","1381","1535.00","1535.00","1535.00","0.00"
"121","46","1338","3180.00","3180.00","3180.00","0.00"
"122","46","1339","6360.00","6360.00","6360.00","0.00"
"123","46","1371","4740.00","4740.00","4740.00","0.00"
"124","46","1378","26446.00","26446.00","12166.00","14280.00"
"125","47","1282","22024.98","22024.98","22024.98","0.00"
"126","47","1288","4005.00","4005.00","4005.00","0.00"
"127","48","1337","2943.05","2133.20","2133.20","0.00"
"128","48","1347","9011.86","9011.86","9011.86","0.00"
"129","48","1348","630.44","630.44","630.44","0.00"
"130","48","1351","19055.01","19055.01","16921.81","2133.20"
"131","49","1377","7446.08","7446.08","200.00","7246.08"
"132","50","1351","19055.01","2133.20","2133.20","0.00"
"133","50","1352","852.90","852.90","852.90","0.00"
"134","50","1360","7696.17","7696.17","7696.17","0.00"
"135","50","1370","12729.56","12729.56","0.10","12729.46"
"136","51","1212","371.25","371.25","371.25","0.00"
"137","51","1221","1997.25","1997.25","1997.25","0.00"
"138","51","1240","899.30","899.30","899.30","0.00"
"139","52","1433","777.55","777.55","777.55","0.00"
"140","53","1370","12729.56","12729.46","12729.46","0.00"
"141","53","1380","15505.85","15505.85","15505.85","0.00"
"142","53","1396","1355.63","1355.63","1355.63","0.00"
"143","53","1398","18886.52","18886.52","6157.06","12729.46"
"144","54","1336","7994.15","7994.15","7994.15","0.00"
"145","55","1342","1175.00","1175.00","1175.00","0.00"
"147","57","1317","563.40","563.40","563.40","0.00"
"148","57","1318","3006.00","3006.00","3005.60","0.40"
"149","58","1319","3636.00","3636.00","3636.00","0.00"
"150","58","1330","2816.00","2816.00","2816.00","0.00"
"151","59","1378","26446.00","14280.00","14280.00","0.00"
"152","59","1397","15075.00","15075.00","15075.00","0.00"
"153","60","1365","30643.20","16459.41","3179.64","13279.77"
"154","61","1365","30643.20","13279.77","6417.18","6862.59"
"155","62","1349","7280.00","7280.00","7280.00","0.00"
"156","63","1365","30643.20","6862.59","6862.59","0.00"
"157","63","1369","7308.80","7308.80","7308.80","0.00"
"158","63","1373","4758.44","4758.44","4758.44","0.00"
"159","63","1379","4418.88","4418.88","4418.88","0.00"
"160","63","1386","20345.18","20345.18","20345.18","0.00"
"161","63","1391","49901.53","49901.53","16306.11","33595.42"
"162","64","1391","49901.53","33595.42","15015.00","18580.42"
"163","65","1391","49901.53","18580.42","18580.42","0.00"
"164","65","1399","37760.96","37760.96","18684.58","19076.38"
"165","66","1398","18886.52","12729.46","12729.46","0.00"
"166","66","1405","18153.59","18153.59","18153.59","0.00"
"167","67","1422","1629.23","1629.23","1629.23","0.00"
"168","67","1426","6223.88","6223.88","6223.88","0.00"
"169","67","1429","2223.72","2223.72","2223.72","0.00"
"170","67","1430","9686.24","9686.24","9686.24","0.00"
"171","67","1431","4632.00","4632.00","4632.00","0.00"
"172","67","1432","6092.59","6092.59","6092.59","0.00"
"173","67","1436","2962.34","2962.34","2962.34","0.00"
"174","68","1399","37760.96","19076.38","19076.38","0.00"
"175","68","1401","38783.65","38783.65","38783.65","0.00"
"176","68","1410","2745.59","2745.59","2745.59","0.00"
"177","68","1425","5810.27","5810.27","5810.27","0.00"
"178","68","1435","8999.28","8999.28","8999.28","0.00"
"179","68","1438","9681.39","9681.39","9681.39","0.00"
"180","68","1448","6573.64","6573.64","6573.64","0.00"
"181","68","1451","70307.22","70307.22","37329.80","32977.42"
"182","69","1451","70307.22","32977.42","24680.00","8297.42"
"183","70","1451","70307.22","8297.42","8297.42","0.00"
"184","70","1460","11999.04","11999.04","11702.58","296.46"
"185","71","1460","11999.04","296.46","296.46","0.00"
"186","71","1461","13948.58","13948.58","13948.58","0.00"
"187","71","1474","21365.10","21365.10","6443.96","14921.14"
"188","72","1474","21365.10","14921.14","450.00","14471.14"
"189","73","1318","3006.00","0.40","0.40","0.00"
"190","73","1362","1350.00","1350.00","1350.00","0.00"
"191","73","1363","2159.50","2159.50","2159.10","0.40"
"193","75","1414","2246.20","2246.20","1398.00","848.20"
"194","76","1359","625.04","625.04","625.04","0.00"
"195","76","1366","1412.00","1412.00","1412.00","0.00"
"196","76","1394","2333.99","2333.99","2333.96","0.03"
"197","77","1367","4730.40","4730.40","4730.40","0.00"
"198","77","1372","2495.00","2495.00","2495.00","0.00"
"199","78","1377","7446.08","7246.08","7246.08","0.00"
"200","78","1383","154.00","154.00","154.00","0.00"
"201","79","1427","1504.00","1504.00","1504.00","0.00"
"202","79","1428","7295.00","7295.00","7295.00","0.00"
"203","79","1473","3130.00","3130.00","2581.34","548.66"
"204","80","1409","3554.05","3554.05","3554.05","0.00"
"205","87","1493","2422.60","2422.60","2422.60","0.00"
"206","88","1474","21365.10","14471.14","14471.14","0.00"
"207","88","1480","22636.97","22636.97","22636.97","0.00"
"208","88","1483","3338.66","3338.66","3338.66","0.00"
"209","88","1506","6492.81","6492.81","6492.81","0.00"
"210","88","1509","11846.67","11846.67","11846.67","0.00"
"211","89","1441","468.60","468.60","468.60","0.00"
"212","89","1443","21983.58","21983.58","21983.58","0.00"
"213","89","1453","7120.74","7120.74","7120.74","0.00"
"214","90","1456","2348.15","2348.15","2348.15","0.00"
"215","90","1458","1162.07","1162.07","1162.07","0.00"
"216","90","1465","18120.25","18120.25","18120.25","0.00"
"217","90","1477","72.12","72.12","72.12","0.00"
"218","90","1478","3498.49","3498.49","3498.49","0.00"
"219","90","1481","2862.34","2862.34","2862.34","0.00"
"220","90","1482","8352.51","8352.51","8352.51","0.00"
"221","90","1485","1992.10","1992.10","1992.10","0.00"
"222","90","1489","1857.87","1857.87","1857.87","0.00"
"223","90","1490","7119.28","7119.28","7119.28","0.00"
"224","90","1494","15449.99","15449.99","15449.99","0.00"
"225","90","1498","408.93","408.93","408.93","0.00"
"226","90","1500","160.72","160.72","160.72","0.00"
"227","90","1503","492.78","492.78","492.78","0.00"
"228","90","1504","4649.97","4649.97","4649.97","0.00"
"229","90","1505","599.48","599.48","599.48","0.00"
"230","90","1517","14650.80","14650.80","5852.95","8797.85"
"231","93","1523","752.70","752.70","752.70","0.00"
"232","93","1527","5859.66","5859.66","5859.66","0.00"
"233","93","1535","14456.14","14456.14","6092.78","8363.36"
"234","94","1535","14456.14","8363.36","6127.00","2236.36"
"235","95","1414","2246.20","848.20","848.20","0.00"
"236","95","1416","2780.00","2780.00","2780.00","0.00"
"237","96","1363","2159.50","0.40","0.40","0.00"
"238","96","1407","2407.50","2407.50","2407.50","0.00"
"239","97","1404","540.00","540.00","540.00","0.00"
"240","98","1403","5687.00","4512.00","4512.00","0.00"
"241","98","1419","2040.00","2040.00","2040.00","0.00"
"242","99","1517","14650.80","8797.85","8797.85","0.00"
"243","100","1520","8304.51","8304.51","8304.51","0.00"
"244","101","1535","14456.14","2236.36","2236.36","0.00"
"245","101","1543","8236.77","8236.77","2234.03","6002.74"
"246","102","1543","8236.77","6002.74","3004.00","2998.74"
"247","103","1568","372.00","372.00","372.00","0.00"
"248","104","1521","2527.90","2527.90","2527.90","0.00"
"249","104","1529","781.14","781.14","781.14","0.00"
"250","105","1530","990.46","990.46","990.46","0.00"
"251","105","1531","1099.40","1099.40","1099.40","0.00"
"252","105","1540","11347.32","11347.32","11347.32","0.00"
"253","105","1541","3219.25","3219.25","3219.25","0.00"
"254","105","1545","40524.24","40524.24","5343.57","35180.67"
"255","107","1543","8236.77","2998.74","2998.74","0.00"
"256","107","1553","779.31","779.31","779.31","0.00"
"257","107","1564","140396.03","140396.03","14221.95","126174.08"
"258","108","1564","140396.03","126174.08","16000.00","110174.08"
"259","109","1545","40524.24","35180.67","35180.67","0.00"
"260","110","1564","140396.03","110174.08","100000.00","10174.08"
"261","111","1564","140396.03","10174.08","6930.00","3244.08"
"262","112","1473","3130.00","548.66","548.66","0.00"
"263","112","1548","30236.00","30236.00","30236.00","0.00"
"264","112","1584","720.00","720.00","720.00","0.00"
"265","113","1355","1398.00","1398.00","1398.00","0.00"
"266","113","1450","2563.00","2563.00","2563.00","0.00"
"267","113","1514","1582.00","1582.00","1582.00","0.00"
"268","114","1564","140396.03","3244.08","3244.08","0.00"
"269","114","1573","3817.12","3817.12","3526.22","290.90"
"270","115","1573","3817.12","290.90","290.90","0.00"
"271","115","1575","40731.74","40731.74","40731.74","0.00"
"272","115","1580","981.08","981.08","981.08","0.00"
"273","115","1581","11716.82","11716.82","11716.82","0.00"
"274","115","1588","4833.92","4833.92","4833.92","0.00"
"275","115","1593","13328.59","13328.59","1445.54","11883.05"
"276","116","1593","13328.59","11883.05","6847.50","5035.55"
"277","117","1593","13328.59","5035.55","4375.83","659.72"
"288","120","1593","13328.59","659.72","659.72","0.00"
"289","120","1601","2636.36","2636.36","2636.36","0.00"
"290","120","1623","5999.52","5999.52","5999.52","0.00"
"291","120","1628","5423.74","5423.74","5423.74","0.00"
"292","120","1633","7761.23","7761.23","7761.23","0.00"
"293","120","1637","10031.28","10031.28","10031.28","0.00"
"294","120","1640","24575.04","24575.04","24575.04","0.00"
"295","120","1659","597.80","597.80","597.80","0.00"
"296","121","1353","494.27","364.67","364.67","0.00"
"297","121","1375","1174.06","1012.21","1012.21","0.00"
"298","121","1420","446.73","311.53","311.53","0.00"
"299","121","1439","531.03","313.93","313.93","0.00"
"300","121","1463","2289.38","1740.73","312.97","1427.76"
"301","122","1463","2289.38","1427.76","1427.76","0.00"
"302","122","1486","1045.07","763.42","763.42","0.00"
"303","122","1502","448.71","388.41","388.41","0.00"
"304","122","1547","1490.97","1259.22","1259.22","0.00"
"305","122","1572","333.45","272.25","272.25","0.00"
"306","122","1582","12519.93","10775.55","801.22","9974.33"
"307","123","1664","57047.00","57047.00","20574.42","36472.58"
"308","124","1664","57047.00","36472.58","7457.00","29015.58"
"309","125","1495","18.29","18.29","18.29","0.00"
"310","125","1496","54.87","54.87","54.87","0.00"
"311","125","1511","4322.32","4322.32","4322.32","0.00"
"312","125","1512","1075.53","1075.53","1075.53","0.00"
"313","125","1550","2396.20","2396.20","0.00","2396.20"
"314","126","1457","2010.00","2010.00","2010.00","0.00"
"315","126","1487","4704.00","4704.00","4704.00","0.00"
"316","126","1539","922.78","922.78","922.78","0.00"
"317","127","1472","7268.00","7268.00","7268.00","0.00"
"318","127","1536","8046.14","8046.14","8046.14","0.00"
"319","128","1491","384.00","384.00","384.00","0.00"
"320","128","1492","2940.00","2940.00","2940.00","0.00"
"321","128","1537","651.70","651.70","651.70","0.00"
"322","129","1549","18641.21","18641.21","3507.90","15133.31"
"323","130","1664","57047.00","29015.58","29015.58","0.00"
"324","130","1670","2745.59","2745.59","2745.59","0.00"
"325","130","1674","90917.46","90917.46","58938.83","31978.63"
"326","131","1400","17069.00","17069.00","3895.00","13174.00"
"327","132","1549","18641.21","15133.31","15133.31","0.00"
"328","132","1552","4700.92","4700.92","4700.92","0.00"
"329","132","1555","596.22","596.22","596.22","0.00"
"330","132","1559","805.14","805.14","805.14","0.00"
"331","132","1560","6969.17","6969.17","6969.17","0.00"
"332","132","1569","10307.43","10307.43","10307.43","0.00"
"333","132","1577","1509.78","1509.78","1509.78","0.00"
"334","132","1578","179.25","179.25","179.25","0.00"
"335","132","1590","21178.77","21178.77","21178.77","0.00"
"336","132","1591","319.89","319.89","319.89","0.00"
"337","132","1592","2524.12","2524.12","2524.12","0.00"
"338","132","1604","836.62","836.62","836.62","0.00"
"339","132","1613","761.71","761.71","761.71","0.00"
"340","132","1614","369.60","369.60","369.60","0.00"
"341","132","1619","556.88","556.88","556.88","0.00"
"342","132","1620","9784.60","9784.60","9784.60","0.00"
"343","132","1622","9205.49","9205.49","9205.49","0.00"
"344","132","1629","9769.85","9769.85","9769.85","0.00"
"345","132","1630","698.32","698.32","698.32","0.00"
"346","132","1634","139.06","139.06","139.06","0.00"
"347","132","1642","4835.32","4835.32","3653.87","1181.45"
"348","133","1642","4835.32","1181.45","1181.45","0.00"
"349","133","1645","13963.86","13963.86","4821.55","9142.31"
"355","136","1558","700.00","700.00","700.00","0.00"
"356","136","1571","498.00","498.00","498.00","0.00"
"357","137","1631","23600.00","23600.00","23600.00","0.00"
"358","138","1550","2396.20","2396.20","2396.20","0.00"
"359","138","1551","2600.29","2600.29","2600.29","0.00"
"360","139","1400","17069.00","13174.00","13174.00","0.00"
"361","139","1413","5277.57","5277.57","5277.57","0.00"
"362","139","1445","20316.00","20316.00","15486.43","4829.57"
"363","140","1403","5687.00","1175.00","1175.00","0.00"
"364","141","1674","90917.46","31978.63","9493.00","22485.63"
"365","142","1656","732.00","732.00","732.00","0.00"
"366","142","1700","732.00","732.00","732.00","0.00"
"367","143","1674","90917.46","22485.63","22485.63","0.00"
"368","143","1683","34700.51","34700.51","2514.37","32186.14"
"369","144","1683","34700.51","32186.14","8146.36","24039.78"
"370","145","1683","34700.51","24039.78","3810.42","20229.36"
"371","146","1683","34700.51","20229.36","2650.00","17579.36"
"372","147","1683","34700.51","17579.36","3995.00","13584.36"
"373","148","1632","2880.00","2880.00","2880.00","0.00"
"374","149","1683","34700.51","13584.36","12503.00","1081.36"
"375","150","1683","34700.51","1081.36","1081.36","0.00"
"376","150","1689","5999.52","5999.52","5999.52","0.00"
"377","150","1696","5272.56","5272.56","5272.56","0.00"
"378","150","1697","4514.92","4514.92","3406.56","1108.36"
"379","151","1595","1140.00","1140.00","1140.00","0.00"
"380","151","1596","660.00","660.00","660.00","0.00"
"381","152","1605","5852.31","5852.31","5852.31","0.00"
"382","152","1621","4187.92","4187.92","4187.92","0.00"
"383","153","1608","1058.09","1058.09","1058.09","0.00"
"384","153","1609","626.55","626.55","626.55","0.00"
"385","153","1610","2119.50","2119.50","2119.50","0.00"
"386","154","1618","4020.00","4020.00","4020.00","0.00"
"387","155","1394","2333.99","0.03","0.03","0.00"
"388","155","1597","1737.00","1737.00","1737.00","0.00"
"389","155","1598","655.01","655.01","655.01","0.00"
"390","155","1636","1112.00","1112.00","1111.96","0.04"
"391","156","1636","1112.00","0.04","0.04","0.00"
"392","157","1584","720.00","720.00","720.00","0.00"
"393","157","1641","15795.60","15795.60","15795.60","0.00"
"394","158","1582","12519.93","9974.33","7240.77","2733.56"
"395","159","1582","12519.93","2733.56","2733.56","0.00"
"396","159","1587","829.41","652.41","526.44","125.97"
"397","160","1645","13963.86","9142.31","9142.31","0.00"
"398","160","1646","15463.40","15463.40","15463.40","0.00"
"399","160","1648","9075.30","9075.30","9075.30","0.00"
"400","160","1649","36317.00","36317.00","16318.99","19998.01"
"401","161","1745","686.00","686.00","686.00","0.00"
"402","162","1697","4514.92","1108.36","1108.36","0.00"
"403","162","1702","2882.91","2882.91","2882.91","0.00"
"404","162","1709","9820.69","9820.69","5364.73","4455.96"
"405","163","1649","36317.00","19998.01","19998.01","0.00"
"406","163","1658","4233.00","4233.00","4233.00","0.00"
"407","163","1665","12116.75","12116.75","12116.75","0.00"
"408","163","1666","12197.25","12197.25","12197.25","0.00"
"409","163","1668","3735.00","3735.00","3735.00","0.00"
"410","163","1671","7509.77","7509.77","7509.77","0.00"
"411","163","1672","5559.40","5559.40","5559.40","0.00"
"412","163","1675","123.63","123.63","123.63","0.00"
"413","163","1678","4233.77","4233.77","4233.77","0.00"
"414","163","1687","3313.33","3313.33","3313.33","0.00"
"415","163","1692","2669.04","2669.04","2669.04","0.00"
"416","163","1693","8374.87","8374.87","8374.87","0.00"
"417","163","1699","7894.84","7894.84","7894.84","0.00"
